YEAR,MONTH,LAT,LONG,CO2,CH4,CO,H2,WET,CLD,VAP,PRE,FRS,DTR,TMN,TMP,TMX,GLO,ETR,ETRN
2002,3,32.975,-87.25,375.6756476,1828.977443,146.6205514,518.6451614,1204,638,103,1493,313,146,65,138,211,4132.811449,8601.717329,16506.47907
2002,4,32.975,-87.25,377.4206576,1848.462849,147.2849539,523.3471963,534,575,162,481,0,125,133,195,258,5259.239613,10159.22912,17598.41878
2002,5,32.975,-87.25,375.4985736,1825.651869,140.6109876,518.3656124,683,588,195,675,0,139,147,216,286,6000.796368,11148.4072,18467.2628
2002,6,32.975,-87.25,374.3517654,1846.626531,116.1478319,522.5917618,739,575,252,741,0,132,191,257,323,6048.345881,11512.3581,18857.65659
2002,7,32.975,-87.25,372.6098526,1815.117843,117.7395061,529.9772845,1236,625,281,880,0,121,214,274,335,6036.894652,11274.55072,18555.72818
2002,8,32.975,-87.25,369.310367,1840.247063,118.3606597,523.5619512,931,575,281,669,0,130,209,274,339,5606.269256,10438.11761,17709.47311
2002,9,32.975,-87.25,370.457006,1825.959866,115.1366982,517.4827732,1099,550,233,2224,0,130,195,260,325,4044.888884,9069.343904,16653.63879
2002,10,32.975,-87.25,372.7712202,1837.750652,124.3054945,504.032258,761,450,168,2014,0,94,161,208,255,3062.9989,7366.316406,15554.69392
2002,11,32.975,-87.25,374.3281105,1843.588342,133.8448745,507.7489671,757,563,98,965,769,133,43,110,177,2865.161647,5815.967532,14571.87974
2002,12,32.975,-87.25,377.039166,1933.508524,163.5974496,498.8287226,1170,625,81,2254,1357,122,19,80,141,2329.813743,5058.104527,14076.23856
1990,1,32.975,-84.75,355.7571208,1770.035726,130.0609606,534.770424,1283,619,91,1640,595,134,38,105,172,2693.171304,5531.229843,14263.41392
1990,2,32.975,-84.75,357.1731574,1771.173239,150.8555301,536.1935174,1095,624,96,1541,190,139,70,139,209,3408.21122,6894.977536,15204.43062
1990,3,32.975,-84.75,357.6384902,1772.34659,145.3094405,539.9161493,1092,615,109,2016,0,150,72,147,222,4481.160468,8611.920357,16332.90723
1990,4,32.975,-84.75,358.6210548,1773.159788,123.5072961,540.8352023,636,526,128,674,90,160,91,171,251,5803.754523,10170.47741,17427.76835
1990,5,32.975,-84.75,358.2916919,1767.24211,126.7331356,555.6185036,872,593,183,845,0,134,145,212,279,6025.948653,11203.91814,18303.48329
1990,6,32.975,-84.75,356.5591861,1747.127227,104.9324838,544.9035927,807,508,239,490,0,149,189,264,338,6855.879366,11588.77023,18719.381
1990,7,32.975,-84.75,353.4700202,1743.547517,110.5670752,546.8120124,1062,590,265,1344,0,127,206,270,333,6354.245076,11372.08948,18451.63981
1990,8,32.975,-84.75,350.5538603,1746.782763,93.94548186,530.8461355,998,469,261,616,0,143,214,285,357,6150.50618,10555.66122,17631.63177
1990,9,32.975,-84.75,350.6841546,1766.675188,100.3439436,545.8902276,646,425,225,445,0,152,176,252,328,5567.165743,9226.860124,16587.64882
1990,10,32.975,-84.75,353.6337,1778.805088,141.673226,543.0878329,703,429,145,854,0,153,105,181,258,4186.310237,7511.764877,15481.65779
1990,11,32.975,-84.75,355.3243767,1782.53718,104.4370665,543.9699496,606,401,105,491,454,173,46,133,220,3410.292125,5940.975147,14470.30631
1990,12,32.975,-84.75,355.7402827,1780.061508,115.93881,522.2314732,1113,627,91,1138,463,129,47,111,176,2167.725903,5157.359685,13937.71306
1991,1,32.975,-84.75,356.8603466,1782.736965,144.9509596,549.0143296,1311,751,82,1331,821,96,38,86,134,1926.169292,5487.715538,14426.87358
1991,2,32.975,-84.75,358.2531915,1783.075126,110.8623125,541.3661116,737,614,81,901,554,139,41,110,180,3187.435509,6850.230152,15370.66442
1991,3,32.975,-84.75,359.1466189,1791.175361,170.9804213,545.6595008,1139,625,112,1876,45,147,75,148,222,4124.298008,8580.28393,16490.35893
1991,4,32.975,-84.75,360.2488457,1780.721408,173.6666813,558.9772017,1064,633,149,1294,0,128,132,196,260,4485.793585,10142.203,17583.21986
1991,5,32.975,-84.75,359.761344,1774.799127,147.6775142,569.982795,1243,701,232,1733,0,114,177,234,291,4973.128631,11139.35308,18458.38403
1991,6,32.975,-84.75,357.1717149,1751.388426,122.38511,550.2650165,1096,658,244,981,0,118,194,253,312,5950.837763,11510.75955,18854.6238
1991,7,32.975,-84.75,355.3928031,1741.914611,102.8761207,560.2655283,1404,697,265,815,0,114,217,274,331,5867.394145,11280.97228,18566.40074
1991,8,32.975,-84.75,352.5039411,1734.901993,90.72196003,555.7235033,1142,651,257,1359,0,113,211,267,324,5267.785921,10452.38165,17722.00772
1991,9,32.975,-84.75,350.4774667,1780.660435,113.2436569,528.6393882,720,489,220,542,0,138,173,242,311,5081.391451,9089.118706,16667.89063
1991,10,32.975,-84.75,353.7082642,1774.429078,119.3916154,524.8762482,217,389,150,124,19,157,112,190,269,3909.404917,7387.19108,15568.18705
1991,11,32.975,-84.75,356.0886402,1794.612549,140.0503935,540.1553134,590,529,94,848,907,148,41,115,189,2736.726366,5830.296773,14582.43708
1991,12,32.975,-84.75,357.6482202,1796.173105,132.4301,528.3963786,987,612,87,901,851,132,41,107,173,2122.181298,5060.475654,14079.62253
1992,1,32.975,-84.75,359.404832,1808.613201,156.2550248,546.63848,1171,650,75,1225,1231,117,18,76,135,2127.8122,5479.643996,14419.57592
1992,2,32.975,-84.75,359.8203608,1807.603987,172.1822791,547.4600015,1035,601,85,1739,628,143,44,116,188,3006.011446,6865.204661,15379.87661
1992,3,32.975,-84.75,360.243038,1800.772548,171.4314926,540.4087881,963,599,99,1082,568,154,53,130,207,4250.507411,8622.738605,16516.79159
1992,4,32.975,-84.75,360.0098321,1790.216594,165.8088431,543.1887899,546,530,124,586,146,158,91,170,249,5388.710942,10173.20331,17606.08249
1992,5,32.975,-84.75,359.1412064,1781.015139,141.4695741,542.2783681,697,547,167,501,0,147,132,205,279,5898.571706,11154.84443,18474.2824
1992,6,32.975,-84.75,357.358449,1753.233682,107.6745404,544.4776712,1244,638,225,964,0,119,184,243,303,5840.878763,11511.82088,18857.20636
1992,7,32.975,-84.75,356.7519784,1802.241468,155.9027449,546.1540767,1309,635,272,1476,0,116,215,273,331,6048.185477,11268.13979,18550.34492
1992,8,32.975,-84.75,353.2491036,1798.274853,151.1720072,541.8663081,1395,658,257,1519,0,111,194,250,306,5100.322655,10425.52868,17698.87543
1992,9,32.975,-84.75,351.2481013,1782.324263,126.1601808,529.2180413,791,660,222,1216,0,101,184,235,286,4418.51588,9050.563576,16643.48369
1992,10,32.975,-84.75,354.5441562,1816.664383,130.164125,520.1432861,638,460,140,487,98,146,97,170,243,3843.593185,7345.133488,15544.5763
1992,11,32.975,-84.75,355.9295821,1792.47667,122.2328911,513.6018675,1062,665,111,2496,541,128,57,121,185,2562.23712,5799.974804,14563.48353
1992,12,32.975,-84.75,357.8656006,1814.169986,153.0260163,519.1430119,1153,693,88,1747,1140,95,39,87,135,1757.246824,5056.092908,14077.20004
1993,1,32.975,-84.75,358.391161,1799.994491,133.700295,528.6609242,1179,708,88,1041,611,102,49,100,151,2059.628513,5505.329082,14441.01522
1993,2,32.975,-84.75,359.8407182,1810.154369,162.652463,531.811569,842,623,72,1034,1341,129,19,84,149,2972.763645,6880.956199,15395.46425
1993,3,32.975,-84.75,360.7956463,1812.796198,150.1757718,545.2524602,1235,652,100,1792,834,127,56,119,183,3989.514793,8612.412367,16514.42464
1993,4,32.975,-84.75,362.6321794,1808.562007,157.2257893,541.1992968,601,529,121,741,234,156,78,156,234,5490.065734,10167.56763,17605.97604
1993,5,32.975,-84.75,359.7089087,1796.62103,139.7548892,541.6841103,786,568,176,722,0,133,147,213,280,5910.028365,11153.06163,18473.8369
1993,6,32.975,-84.75,357.3784336,1833.223448,168.3826849,539.1634588,863,534,245,827,0,129,194,259,323,6323.035827,11512.96872,18859.21793
1993,7,32.975,-84.75,355.2607225,1803.072947,93.15858806,532.5424485,1167,522,270,565,0,137,220,289,358,6757.107161,11271.37867,18552.74455
1993,8,32.975,-84.75,354.2086791,1768.962583,122.3210572,523.7383462,1127,544,275,1104,0,122,212,273,334,5670.156189,10431.51546,17701.51778
1993,9,32.975,-84.75,353.3767265,1802.72602,102.68128,523.876121,825,490,220,574,0,140,171,241,311,4918.032047,9059.743094,16644.43006
1993,10,32.975,-84.75,355.9684922,1795.734298,114.207581,528.7832747,539,479,150,881,44,141,103,173,244,3352.458314,7355.827345,15546.1565
1993,11,32.975,-84.75,355.843526,1791.31662,96.29640013,500.0414744,796,552,104,877,798,151,44,119,195,2827.566246,5808.044963,14566.26399
1993,12,32.975,-84.75,358.3007453,1848.984019,193.2159143,503.848937,887,635,80,972,1381,122,13,74,135,2193.589636,5056.654901,14074.39079
1994,1,32.975,-84.75,359.3216997,1818.119717,179.3671388,513.1778344,1089,682,70,1158,2043,119,-1,59,119,2373.649264,5497.298159,14436.01768
1994,2,32.975,-84.75,360.1800835,1793.326556,152.0085482,524.2104474,887,605,80,1286,912,141,43,113,184,3094.690431,6866.549431,15382.13815
1994,3,32.975,-84.75,362.5152406,1807.495625,168.7959935,532.4086412,1206,568,96,2136,757,160,63,143,223,4447.033301,8597.236048,16503.00642
1994,4,32.975,-84.75,362.163995,1811.78413,174.4581052,527.8908267,684,527,137,1129,0,164,112,194,276,5725.180462,10155.93884,17595.08872
1994,5,32.975,-84.75,361.6878181,1796.367532,168.1348366,533.1160403,723,569,171,470,0,144,133,205,277,5982.694976,11146.46869,18465.40501
1994,6,32.975,-84.75,359.6811331,1772.736324,131.8473035,546.5876999,1359,695,242,1234,0,114,205,262,319,5598.485421,11511.94374,18858.40297
1994,7,32.975,-84.75,358.1954578,1778.330945,106.687981,549.8712715,1656,765,268,1847,0,97,210,259,308,5430.455457,11275.88081,18557.51692
1994,8,32.975,-84.75,356.4066112,1803.172107,160.1418677,535.3102966,1336,666,263,1285,0,107,204,257,311,5485.707594,10441.32864,17712.15342
1994,9,32.975,-84.75,353.248632,1828.172941,157.0210182,518.4729187,1038,599,211,1026,0,114,171,228,285,4724.612263,9073.652117,16656.10637
1994,10,32.975,-84.75,356.2848788,1851.375358,179.5353228,497.7852247,933,643,154,1091,0,110,129,184,239,3126.219779,7370.459811,15556.63405
1994,11,32.975,-84.75,359.9684533,1836.057242,137.1772295,501.8626494,750,582,127,711,0,141,81,151,222,2722.20415,5818.72519,14573.55122
1994,12,32.975,-84.75,359.7101441,1861.527847,237.1090526,507.9531041,874,678,93,836,681,107,54,108,162,1990.067999,5058.471084,14076.00746
1995,1,32.975,-84.75,364.1267082,1848.129421,195.9383192,518.1889068,1027,655,74,988,1275,129,17,81,146,2587.485425,5488.815157,14427.80559
1995,2,32.975,-84.75,362.6693524,1817.562214,188.5487287,520.4455212,1124,628,76,1331,1189,137,29,98,167,3062.991513,6852.149446,15371.96499
1995,3,32.975,-84.75,363.5490325,1834.76742,178.2409665,528.5596347,935,636,100,1228,200,135,89,156,224,4195.729878,8582.203926,16492.06357
1995,4,32.975,-84.75,364.0211739,1819.901332,154.6458944,530.4274781,620,531,130,520,8,162,100,181,262,5643.586968,10144.20242,17584.53658
1995,5,32.975,-84.75,363.7382105,1809.965223,136.5172096,534.9495933,1002,582,190,413,0,137,164,232,301,5984.373456,11140.33877,18460.10248
1995,6,32.975,-84.75,361.5671089,1779.4487,119.5502339,540.4598604,1002,626,243,1229,0,133,180,246,313,6224.166068,11510.94417,18855.37443
1995,7,32.975,-84.75,359.587653,1785.346714,115.4476139,549.5733217,1111,582,272,517,0,139,215,285,355,6374.931588,11280.43383,18564.69103
1995,8,32.975,-84.75,356.6790777,1797.457108,115.6552481,528.4615896,1017,655,292,1573,0,113,227,283,340,5494.072042,10450.84332,17720.22473
1995,9,32.975,-84.75,356.262178,1795.667725,98.44792339,510.5643092,707,608,215,625,0,122,175,236,297,4554.299076,9087.367491,16666.01555
1995,10,32.975,-84.75,359.8593479,1807.358074,115.4220964,506.5209816,896,517,155,2077,0,143,108,180,252,3544.72984,7385.491189,15566.55064
1995,11,32.975,-84.75,362.5212725,1857.136805,152.1190472,496.0480625,847,565,93,942,945,138,31,100,169,2689.749185,5829.389008,14581.70606
1995,12,32.975,-84.75,361.2208896,1860.04455,167.0575602,505.0746269,793,638,69,1031,1526,116,19,77,135,2289.546998,5060.466549,14079.53515
1996,1,32.975,-84.75,364.0165964,1845.715089,177.8325273,538.6945377,1296,650,68,2129,1776,130,6,71,136,2378.309368,5480.61101,14419.90766
1996,2,32.975,-84.75,363.3804621,1831.893623,196.3564598,523.5025934,845,613,82,1000,1327,145,20,93,165,3221.865562,6867.213617,15380.40126
1996,3,32.975,-84.75,365.6575919,1835.737654,173.3541413,534.7217522,1235,613,85,2359,1076,137,44,113,182,4041.825971,8624.798459,16518.21171
1996,4,32.975,-84.75,365.8632563,1847.295274,171.6922411,531.9045295,855,550,121,865,190,160,85,165,245,5499.944423,10174.86554,17607.23721
1996,5,32.975,-84.75,366.0636593,1822.553115,163.7909665,539.8538295,682,575,199,744,0,149,162,236,311,6395.123566,11155.87126,18475.46872
1996,6,32.975,-84.75,364.17801,1801.338445,129.1387135,542.7840297,890,575,243,692,0,124,193,255,317,6404.376222,11511.79448,18856.64935
1996,7,32.975,-84.75,361.9223122,1823.763265,122.1314912,540.012179,1375,625,260,1107,0,125,212,274,337,6122.058781,11267.75376,18550.04029
1996,8,32.975,-84.75,359.049988,1846.985864,172.8688177,545.5344915,1125,588,265,1410,0,108,209,263,317,5517.559732,10424.15787,17697.36649
1996,9,32.975,-84.75,357.8680975,1842.342361,128.9564339,517.4416859,1065,563,220,1212,0,128,163,227,291,4630.4101,9048.759779,16641.63495
1996,10,32.975,-84.75,361.5068917,1830.378161,126.3154748,501.370106,663,450,151,250,30,144,103,175,247,3830.326057,7343.38298,15542.78343
1996,11,32.975,-84.75,362.6536695,1822.457527,146.1434487,498.5750128,748,550,96,634,687,127,54,118,182,2653.192349,5799.007472,14562.78313
1996,12,32.975,-84.75,363.1160823,1845.776673,148.2052204,505.5131315,1012,613,83,1013,936,136,21,89,157,2368.854535,5056.054675,14077.50555
1997,1,32.975,-84.75,365.0143188,1837.134615,136.8130294,521.3742493,1187,650,78,1355,1181,118,31,90,149,2353.667402,5506.432743,14442.21771
1997,2,32.975,-84.75,366.7257554,1824.932742,182.3588276,522.5102391,1035,613,85,1587,387,131,48,113,179,2876.03314,6882.742052,15396.59775
1997,3,32.975,-84.75,367.2783822,1845.183868,174.234537,532.0718365,1021,613,123,990,0,151,91,167,243,4583.182916,8614.370418,16515.97654
1997,4,32.975,-84.75,367.8985099,1842.072531,168.4300097,533.6636592,919,550,115,1453,216,149,76,150,225,5398.736506,10168.98377,17606.95754
1997,5,32.975,-84.75,366.6981358,1825.573689,140.6127865,534.7315681,918,575,162,864,0,138,123,192,261,5700.852747,11153.9606,18474.94145
1997,6,32.975,-84.75,364.8496901,1812.073155,149.157233,534.4022191,1340,575,234,1918,0,104,179,231,283,5178.912163,11513.02233,18859.13671
1997,7,32.975,-84.75,362.0332954,1819.475433,111.4347003,525.3370567,731,625,267,1068,0,116,209,267,325,6061.276409,11270.87286,18552.62527
1997,8,32.975,-84.75,360.5246292,1833.258321,123.0991364,512.8410981,956,588,263,600,0,123,190,252,314,5709.141471,10430.14072,17700.40551
1997,9,32.975,-84.75,358.6343725,1808.756686,103.298739,504.1042434,1083,563,214,1298,0,139,170,240,310,4857.633326,9057.668241,16642.55578
1997,10,32.975,-84.75,362.3255834,1880.927892,181.0658329,491.3264021,747,450,149,1367,0,138,106,175,244,3737.62016,7353.838217,15545.16355
1997,11,32.975,-84.75,364.7442236,1825.816281,131.4683902,492.2971953,1065,550,98,900,815,130,38,103,168,2614.500607,5806.882699,14564.91667
1997,12,32.975,-84.75,366.2997242,1841.439868,177.1933141,499.0176404,1109,613,83,1506,1363,131,9,75,141,2248.883693,5056.485646,14074.40554
1998,1,32.975,-84.75,367.155498,1821.691918,187.0312967,515.4746412,1314,650,91,1268,1018,122,29,90,151,2438.986056,5498.272912,14438.06002
1998,2,32.975,-84.75,367.9617199,1826.547555,157.6622878,519.1031881,1051,613,82,2016,544,128,41,105,169,3236.130938,6868.279213,15383.32221
1998,3,32.975,-84.75,369.4181964,1848.784803,191.6278288,526.3913186,1168,613,100,1187,413,129,58,123,188,4369.883047,8599.273439,16504.72713
1998,4,32.975,-84.75,369.4780708,1837.389242,178.2508439,532.9168354,989,550,132,1825,0,140,101,171,241,4727.782111,10157.23808,17596.36395
1998,5,32.975,-84.75,369.0150635,1849.610393,202.8894045,561.4507058,668,575,214,906,0,132,168,234,300,6773.917451,11147.44704,18466.85612
1998,6,32.975,-84.75,367.1842884,1855.930372,185.3938614,548.231089,1016,575,253,808,0,144,193,265,337,6867.809317,11512.11006,18858.83787
1998,7,32.975,-84.75,365.6624083,1860.617217,163.621307,554.9917412,1358,625,276,811,0,121,226,286,347,5891.288135,11275.37361,18557.64755
1998,8,32.975,-84.75,362.7857954,1836.473607,136.0546661,548.3327468,899,588,273,930,0,131,198,263,329,5825.671587,10439.7799,17710.51174
1998,9,32.975,-84.75,363.2063276,1837.858066,151.004407,530.4009242,970,563,226,920,0,143,182,253,325,4532.494728,9071.710142,16654.54915
1998,10,32.975,-84.75,366.1844092,1865.268168,174.1250978,520.3525882,416,450,152,287,0,170,107,192,277,4418.415596,7368.590994,15555.28994
1998,11,32.975,-84.75,367.8720363,1842.138621,151.1785434,526.8708222,546,550,124,630,278,153,68,145,222,2751.28424,5817.390029,14572.64475
1998,12,32.975,-84.75,367.6818745,1848.190665,162.2949525,520.8712233,1016,613,102,1067,492,103,56,107,159,2059.909022,5058.43555,14075.65406
1999,1,32.975,-84.75,370.4204445,1851.914948,167.7617716,530.3934688,1198,650,81,1350,1104,143,23,95,167,2626.312263,5489.799106,14429.48139
1999,2,32.975,-84.75,371.4818813,1847.081968,166.5497897,533.9737097,833,613,85,850,672,141,41,112,183,3565.930121,6854.134098,15373.75583
1999,3,32.975,-84.75,371.2219404,1858.482887,187.9281161,538.5601524,874,613,93,886,998,162,37,118,199,4766.974813,8584.202184,16493.33451
1999,4,32.975,-84.75,371.9296481,1846.492114,183.0822329,538.7549733,626,550,137,510,0,141,126,197,268,5387.400802,10145.31085,17585.95592
1999,5,32.975,-84.75,371.7841789,1832.946439,155.4163784,537.9270493,916,575,182,775,0,145,144,216,289,6489.421719,11140.94001,18460.21157
1999,6,32.975,-84.75,370.315103,1856.44613,149.2862101,537.5286533,1349,575,232,1994,0,111,191,246,302,5332.581439,11511.16937,18856.79093
1999,7,32.975,-84.75,366.6182646,1778.605706,82.567621,532.9586697,1286,625,270,1118,0,121,214,274,335,6018.398418,11279.85183,18564.04238
1999,8,32.975,-84.75,364.6652254,1798.701878,82.74833255,531.3379259,725,588,262,601,0,149,206,281,356,6000.579777,10449.3969,17719.57008
1999,9,32.975,-84.75,363.0837859,1806.976008,90.7520637,509.0784329,700,563,204,562,0,155,153,230,308,4763.344112,9085.60398,16664.54086
1999,10,32.975,-84.75,366.0277301,1814.752111,99.89654382,503.3583343,617,450,144,920,38,147,105,178,252,3941.617831,7383.625544,15565.77568
1999,11,32.975,-84.75,368.4999374,1831.983297,118.0246288,504.1054491,638,550,107,422,433,167,53,137,220,3099.576929,5828.138525,14580.92404
1999,12,32.975,-84.75,371.1073387,1833.353395,121.2704673,509.1325551,783,613,72,614,1596,152,17,93,169,2671.898359,5060.087141,14079.53254
2000,1,32.975,-84.75,371.32582,1835.371401,127.7173467,521.8404125,1089,650,76,1439,1273,123,18,80,142,2426.456979,5481.784577,14421.43419
2000,2,32.975,-84.75,374.1389098,1846.708884,160.3787312,523.4489095,643,613,84,454,1000,173,23,109,196,3966.845624,6868.889746,15382.48552
2000,3,32.975,-84.75,372.6667817,1833.014913,147.0733569,524.7367727,951,613,108,1046,112,157,71,149,228,4620.03452,8626.495508,16519.55921
2000,4,32.975,-84.75,373.3766249,1833.505999,146.1204779,529.4725531,812,550,120,963,199,158,75,154,233,5447.058958,10176.24241,17608.9612
2000,5,32.975,-84.75,373.0708723,1818.981567,135.5798551,533.5882296,536,575,194,383,0,151,161,236,312,6658.801505,11156.62799,18475.6607
2000,6,32.975,-84.75,370.9092111,1799.449234,101.2237622,530.6797897,872,575,232,452,0,158,179,258,337,6394.945485,11512.05926,18856.7725
2000,7,32.975,-84.75,369.14434,1782.704762,87.11295362,532.9992182,1032,625,265,1097,0,154,200,277,354,6339.71091,11266.82476,18549.27397
2000,8,32.975,-84.75,367.2421586,1786.378022,85.12280542,523.0786904,954,588,266,1069,0,135,203,271,338,5595.037682,10422.63894,17696.2994
2000,9,32.975,-84.75,365.7733589,1788.371291,87.75719633,514.8870629,930,563,221,858,0,114,171,228,285,4190.081153,9046.956277,16640.50001
2000,10,32.975,-84.75,367.9552013,1818.250721,96.69597702,504.6270198,323,450,145,179,24,183,84,176,268,4514.825822,7341.50816,15540.6595
2000,11,32.975,-84.75,370.3673431,1833.162179,115.0857762,499.0560056,999,550,99,1463,532,126,53,116,179,2545.912182,5797.690348,14561.88087
2000,12,32.975,-84.75,371.5974069,1838.220765,135.3374107,502.437675,858,613,59,1118,2037,123,-24,38,100,2217.41848,5055.622421,14077.07795
2001,1,32.975,-84.75,373.4166415,1845.295004,145.0525782,512.2487253,952,650,66,785,2003,131,-3,63,129,2734.53969,5507.68104,14442.42993
2001,2,32.975,-84.75,374.3195769,1826.17165,131.5490461,516.8680104,837,613,90,924,466,138,51,120,189,3053.264121,6884.655037,15397.30979
2001,3,32.975,-84.75,374.4579315,1837.40844,142.0088733,528.0136178,1387,613,98,2841,756,133,47,113,180,4114.663923,8616.27846,16517.37128
2001,4,32.975,-84.75,375.3536001,1839.108382,151.8748869,524.9233936,893,550,145,1667,0,146,108,181,254,5832.611373,10170.41903,17608.55188
2001,5,32.975,-84.75,374.4826324,1819.974445,127.7760622,531.7073854,954,575,184,716,0,139,144,213,283,6317.002094,11154.80386,18475.32272
2001,6,32.975,-84.75,371.8698,1796.152032,102.1929241,538.7947414,1133,575,245,1439,0,113,183,239,296,5705.856304,11513.10562,18859.83841
2001,7,32.975,-84.75,373.2283118,1780.456502,84.53588804,542.0665473,1321,625,269,676,0,115,208,265,323,6159.877447,11270.07072,18552.94636
2001,8,32.975,-84.75,368.4287717,1779.876016,85.45827793,527.2328169,1037,588,275,659,0,104,212,264,316,5155.270703,10428.51915,17698.64425
2001,9,32.975,-84.75,368.2904095,1797.15975,94.25651385,517.0036027,763,563,210,457,0,137,158,226,295,4667.361964,9056.062868,16641.56733
2001,10,32.975,-84.75,369.2581654,1809.674256,101.6022863,510.5309884,518,450,149,312,151,181,76,167,258,4321.843918,7352.149352,15543.14964
2001,11,32.975,-84.75,372.6432034,1844.964797,126.7351,499.3757457,808,550,114,383,234,169,70,154,239,3241.999123,5805.768315,14563.55832
2001,12,32.975,-84.75,374.1384522,1838.198909,119.3646826,518.8606226,818,613,93,749,728,138,41,110,179,2584.373607,5056.47059,14074.47481
2002,1,32.975,-84.75,374.2657483,1830.624177,132.5991313,526.1387307,1118,650,80,1097,1169,139,23,93,163,2725.784922,5499.375833,14438.33174
2002,2,32.975,-84.75,375.3270016,1837.410643,145.4346345,513.3837222,642,613,72,596,1391,154,9,86,163,3746.05722,6870.221251,15385.26489
2002,3,32.975,-84.75,375.6772512,1829.131053,146.699787,518.7923194,1140,613,102,1563,498,154,59,136,213,4364.890165,8601.275668,16506.25423
2002,4,32.975,-84.75,377.2313537,1845.52071,144.1918943,523.8857554,545,550,149,447,0,138,121,190,259,5426.724826,10158.90177,17597.03307
2002,5,32.975,-84.75,375.5033143,1825.171941,138.4103296,518.3204004,709,575,193,546,0,146,135,208,281,6275.295847,11148.39449,18467.06857
2002,6,32.975,-84.75,374.3282143,1840.739096,115.2594435,522.6165536,811,575,244,635,0,139,180,250,320,5972.585884,11512.21572,18858.07308
2002,7,32.975,-84.75,372.5704938,1811.232901,115.1495632,529.2208373,1142,625,277,1010,0,125,211,273,336,6124.438804,11274.61424,18556.24509
2002,8,32.975,-84.75,369.2938113,1834.654519,115.6394757,523.6456746,711,588,270,336,0,128,207,271,335,5529.765106,10438.40599,17709.69354
2002,9,32.975,-84.75,370.3142966,1821.404591,111.3639966,518.0058795,1151,563,234,1172,0,134,187,254,321,3934.803332,9069.731017,16653.54453
2002,10,32.975,-84.75,372.5852289,1835.098552,121.2178541,504.5252558,892,450,171,1003,0,104,147,199,251,3139.490804,7366.821623,15554.72315
2002,11,32.975,-84.75,374.2851822,1842.310252,132.9318752,507.8785269,833,550,98,962,751,142,45,116,187,2752.768542,5816.280316,14571.40827
2002,12,32.975,-84.75,376.8559309,1923.976017,162.7931658,499.237306,1097,613,75,1488,1355,128,15,79,143,2338.785312,5058.252713,14074.98145
1990,1,32.975,-82.25,355.7607794,1770.157193,130.0716252,534.9378338,1122,603,95,951,494,153,43,119,196,2801.181965,5544.9149,14264.67633
1990,2,32.975,-82.25,357.2195228,1772.431051,150.9567346,536.3040256,1052,616,98,809,74,149,62,136,211,3493.790338,6878.674547,15204.93114
1990,3,32.975,-82.25,357.7287937,1775.005738,145.4028403,539.9041912,893,588,114,830,0,141,89,159,230,4433.864999,8624.248955,16333.11966
1990,4,32.975,-82.25,358.7094751,1774.850715,123.1453202,540.8540176,553,517,133,395,132,171,86,172,258,5952.066409,10167.13712,17427.93846
1990,5,32.975,-82.25,358.2897122,1767.728538,127.0389367,556.0063442,738,571,191,742,0,151,144,220,296,6251.885432,11203.65803,18303.43959
1990,6,32.975,-82.25,356.5492194,1747.23945,104.9145846,544.8161858,693,516,241,343,0,152,191,267,343,6925.33805,11594.11833,18720.65858
1990,7,32.975,-82.25,353.4396313,1743.501574,111.0014166,547.1499724,1020,569,271,508,0,143,208,279,351,6403.890728,11385.64971,18451.07685
1990,8,32.975,-82.25,350.5687778,1747.077829,94.39109822,530.7824085,1257,531,276,1150,0,133,213,279,346,5911.431139,10551.5841,17630.93306
1990,9,32.975,-82.25,350.6531909,1766.891751,100.5745178,546.0333004,691,460,235,493,0,146,170,243,316,5569.602608,9222.333678,16587.56022
1990,10,32.975,-82.25,353.5741252,1779.239898,140.7339914,543.8979214,1033,490,163,2172,0,147,117,190,264,4163.994646,7519.377606,15481.38558
1990,11,32.975,-82.25,355.4001875,1783.032272,105.4166595,544.6247462,528,447,113,367,440,172,55,141,227,3462.284426,5938.734882,14470.26369
1990,12,32.975,-82.25,355.8105542,1780.362566,114.7491657,522.1700556,835,640,97,739,488,120,58,118,178,2187.980297,5156.592968,13936.99677
1991,1,32.975,-82.25,356.8704983,1783.995107,145.7014543,549.1920248,1392,739,92,1981,713,99,39,89,139,1985.44581,5487.5318,14427.21126
1991,2,32.975,-82.25,358.2742688,1784.212815,109.3529175,541.4214468,537,601,85,474,558,139,49,119,189,3310.598702,6849.980389,15369.09328
1991,3,32.975,-82.25,359.1675227,1791.515372,171.763286,545.7619854,1116,613,112,1363,54,154,78,155,232,4223.292684,8579.805133,16490.20767
1991,4,32.975,-82.25,360.2942429,1782.56121,174.163624,559.2500447,1032,618,161,1003,0,138,130,199,268,4613.849844,10141.95786,17582.94143
1991,5,32.975,-82.25,359.8467295,1777.084257,147.1867743,570.2895897,1062,692,234,1485,0,119,180,239,299,5120.553138,11139.22355,18458.14172
1991,6,32.975,-82.25,357.1561982,1750.93163,121.551992,550.2144731,1173,645,244,1531,0,119,193,252,312,5987.204539,11510.86768,18855.91898
1991,7,32.975,-82.25,355.5153688,1740.689124,100.8254317,560.1201041,1441,699,276,1367,0,108,221,275,329,5778.016079,11281.05926,18566.90377
1991,8,32.975,-82.25,352.4405474,1736.20594,91.19800615,556.0264842,1350,673,271,1710,0,104,210,262,314,5156.199066,10452.65949,17722.09168
